faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
20,31.0,126,0.17584,3588.4,4449.9,9.3991,26.887,42.287,2708.7,74.783,120.38,0.34802,79.453,50.254,2602.2,24.064,49.326,3102.2,23.168,65.893,247.2,334.52,94.762,76.879,32.382,9.0043,26.574,6.7782,18.398,1.6571,33.598,13.856,24.191,1.1307,18.481,2.3062,4.9233,2.2876,0.016753,0.84676,0.1042,53.97,44.175,62.616,54.158,17.215,62.716,17.507,40.697,38.848,44.975,51.197,40.252,17.78
20,31.0,157,0.22982,3649.6,4559.5,9.3101,26.628,42.248,2711.7,74.189,120.39,0.32854,80.081,49.86,2636.3,24.436,49.29,3107.7,23.166,66.07,239.43,341.21,94.631,77.26,32.516,8.6889,26.674,6.8801,18.213,1.6057,33.111,13.779,24.072,1.2165,19.007,2.2113,4.9206,2.3905,0.0051637,0.82415,0.099904,53.752,43.742,61.953,54.374,22.75,61.058,21.758,38.883,37.687,44.891,50.511,40.38,17.687
20,31.0,159,0.20836,3649.9,4619.6,9.2862,26.572,42.3,2710.7,75.036,120.41,0.33868,79.701,49.125,2633.1,26.783,48.615,3106.1,22.186,66.023,242.68,341.2,94.719,77.122,32.654,8.8455,26.88,6.9242,18.636,1.6617,32.584,13.791,24.135,1.2125,17.975,2.2778,4.7849,2.3103,0.0051637,0.82415,0.099904,53.752,43.742,63.186,54.21,20.773,62.827,21.451,39.61,35.524,43.328,50.116,40.766,20.044
20,31.0,197,0.22448,3609.0,4470.6,9.2578,26.844,42.29,2706.6,74.684,120.4,0.3256,80.689,48.961,2635.4,24.785,50.825,3102.6,23.229,66.426,245.9,341.27,94.621,77.684,32.257,8.8119,26.427,6.8011,18.873,1.6836,32.904,13.769,23.987,1.398,18.345,2.255,4.8833,2.2544,0.025212,0.81965,0.096804,53.476,44.446,62.93,53.842,22.18,61.533,22.281,38.161,35.041,48.443,51.674,41.119,17.637
20,31.0,231,0.22084,3687.0,4560.8,9.3678,27.055,42.134,2719.8,74.84,120.38,0.3133,79.334,49.176,2649.1,25.174,49.645,3114.4,23.336,65.615,236.1,344.27,94.603,77.031,32.273,8.7543,26.933,6.9652,18.512,1.6683,33.075,13.642,24.498,1.0953,18.072,2.2596,4.8006,2.2268,0.0071256,0.83676,0.076791,53.693,43.997,63.053,54.36,21.544,62.591,23.302,36.591,35.675,45.713,47.839,40.467,17.419
20,31.0,273,0.30583,3668.6,4500.4,9.3689,26.887,42.139,2694.8,74.375,120.39,0.33941,79.515,51.086,2593.9,26.333,50.069,3096.3,23.452,65.395,233.31,328.16,94.789,76.827,32.079,9.0025,25.963,6.7577,19.192,1.7104,32.742,13.801,24.258,1.221,18.991,2.3082,4.7839,2.219,0.029276,0.86326,0.095027,52.998,42.918,63.515,53.771,30.146,59.616,16.553,41.151,41.297,46.693,47.687,40.115,17.317
20,31.0,279,0.26209,3686.3,4470.0,9.2065,27.001,42.068,2693.5,75.367,120.42,0.36005,79.781,48.664,2583.2,24.697,49.611,3095.8,23.243,65.825,236.26,324.04,94.737,76.502,31.329,8.9007,26.162,7.0298,18.962,1.6506,32.108,13.937,23.761,1.1242,19.109,2.2449,4.9508,2.307,0.022509,0.87665,0.11531,53.727,43.713,62.644,53.475,26.378,62.431,15.147,42.595,34.169,45.633,49.345,40.923,17.824
20,31.0,296,0.27868,3689.9,4541.7,9.336,26.746,42.646,2691.2,73.692,120.4,0.34376,80.021,51.335,2615.7,25.666,51.082,3092.0,23.905,66.726,258.49,339.58,94.513,77.132,32.65,8.8843,26.225,7.005,19.066,1.6571,32.516,13.835,23.755,1.3601,18.576,2.2796,4.923,2.3493,0.0010914,0.85994,0.10172,53.273,43.693,63.707,53.529,27.53,61.335,20.518,41.12,42.028,49.038,55.083,40.526,16.172
20,31.0,396,0.26732,3670.7,4443.9,9.3546,27.124,42.613,2705.7,75.034,120.4,0.32116,80.023,50.388,2632.6,25.456,50.611,3104.0,23.085,65.009,211.63,340.47,94.59,77.14,32.141,9.0402,26.35,6.8892,18.66,1.6538,32.692,13.708,24.007,1.1944,18.57,2.2764,4.7133,2.344,0.01688,0.85372,0.10031,53.419,43.245,62.981,54.821,26.445,61.107,21.807,37.724,39.241,47.948,42.376,40.562,17.926
20,31.0,430,0.24646,3632.6,4463.1,9.4086,26.718,42.462,2704.0,75.248,120.38,0.34284,79.634,49.816,2608.3,25.242,51.863,3101.0,22.882,65.074,221.9,335.17,94.698,76.814,32.238,8.8903,26.187,6.7776,18.644,1.7,33.165,13.694,23.927,1.0999,18.768,2.2884,4.8468,2.2914,0.0006083,0.85984,0.10158,53.379,43.548,63.624,54.391,24.029,63.188,18.525,40.733,37.559,50.845,44.946,40.96,18.48
20,32.0,2,0.25294,3659.0,4525.1,9.3225,26.825,42.162,2707.2,74.878,120.41,0.33742,80.245,50.401,2636.3,24.823,50.488,3102.4,22.84,65.715,229.44,341.6,94.571,77.804,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.139,53.791,24.406,61.986,22.609,40.027,39.281,47.663,47.525,41.08,18.333
20,32.0,63,0.27428,3707.0,4571.3,9.3256,26.991,42.601,2695.5,74.647,120.4,0.33642,80.023,48.326,2623.6,25.324,50.355,3095.1,22.592,65.808,232.02,339.64,94.911,77.04,32.227,8.663,26.504,6.9543,19.322,1.6587,32.925,13.793,23.556,1.3347,18.604,2.3123,4.8889,2.3799,0.020965,0.82558,0.092553,54.352,44.318,62.463,52.94,26.628,60.254,21.644,40.293,33.173,47.356,47.392,41.486,19.006
20,32.0,71,0.28033,3629.0,4440.5,9.313,26.815,42.15,2703.6,74.237,120.37,0.3322,80.267,51.019,2631.6,23.454,48.748,3100.0,23.898,65.687,226.86,341.41,94.475,77.541,32.069,8.9426,26.205,6.8486,18.417,1.6968,33.088,13.899,24.055,1.0645,18.605,2.2662,4.855,2.2672,0.020229,0.83636,0.090302,53.264,43.957,63.052,54.114,27.895,62.255,22.029,40.221,41.1,43.637,47.21,41.105,15.839
20,32.0,94,0.25124,3641.2,4552.9,9.2474,26.94,42.342,2711.5,74.605,120.39,0.33391,79.717,50.207,2606.7,24.186,49.354,3107.5,22.85,65.462,229.89,333.73,94.539,77.272,32.64,8.9938,26.253,6.9719,18.451,1.6394,32.803,13.726,23.772,0.96468,18.395,2.2501,4.8021,2.2438,0.037127,0.82549,0.094025,54.819,43.907,62.905,54.908,24.76,61.824,17.387,40.634,38.711,45.038,46.749,41.072,18.43
20,32.0,188,0.27442,3657.8,4570.7,9.2322,27.073,42.46,2730.7,75.302,120.4,0.32524,79.284,49.676,2654.9,23.144,50.42,3124.8,22.711,65.021,220.32,343.39,94.49,76.694,32.236,8.7962,26.743,6.8747,18.489,1.6473,33.204,13.744,24.865,1.1691,18.494,2.2623,4.7786,2.2682,0.03111,0.83699,0.10405,54.23,43.469,63.128,54.527,26.782,63.844,22.571,38.604,37.146,47.507,45.414,40.812,18.867
20,32.0,418,0.27896,3684.6,4530.9,9.4188,27.094,42.158,2715.6,75.908,120.39,0.34304,79.238,50.051,2612.3,24.89,50.449,3109.9,22.756,65.258,231.83,334.75,94.542,76.779,32.065,9.0413,26.621,6.9209,18.575,1.6226,33.013,13.965,24.192,1.2353,17.471,2.2404,4.7756,2.3297,0.001573,0.82515,0.094125,53.421,43.577,64.561,54.263,27.651,59.736,18.123,40.031,38.25,47.574,47.224,41.046,18.866
20,32.0,444,0.33386,3665.8,4523.0,9.3138,26.941,42.202,2697.2,75.511,120.39,0.34617,79.915,50.843,2612.0,26.144,49.091,3095.7,23.856,65.536,228.65,337.38,94.772,77.104,32.155,8.914,25.739,6.7502,18.753,1.698,33.05,13.886,23.639,1.1577,18.761,2.2661,4.8506,2.3169,0.023434,0.84141,0.086201,52.968,42.922,62.329,53.576,32.666,59.647,19.756,41.777,40.579,44.43,46.908,40.776,16.216
20,32.0,474,0.25863,3679.6,4484.0,9.3993,26.754,42.688,2712.9,75.009,120.4,0.31646,79.659,49.386,2636.2,27.352,50.628,3109.2,21.965,66.012,247.86,342.66,94.593,77.132,31.956,8.7809,25.945,6.9163,18.708,1.6649,33.338,13.886,23.716,1.1151,18.197,2.264,4.7798,2.3606,0.025338,0.84683,0.10423,54.108,43.526,61.64,54.204,25.79,62.273,21.833,36.651,36.294,47.987,51.255,40.707,20.584
20,33.0,7,0.26018,3677.2,4465.8,9.4402,26.899,42.726,2707.6,75.602,120.41,0.34661,80.326,48.861,2637.2,24.992,51.113,3102.6,24.868,65.755,230.94,341.7,94.606,77.397,32.312,8.8356,26.671,6.6617,18.483,1.6338,33.167,13.775,23.823,1.0952,18.474,2.3027,4.777,2.2885,0.028178,0.83268,0.087816,54.106,43.683,63.899,53.304,26.076,60.889,22.547,40.573,34.747,49.111,47.396,42.327,13.54
20,33.0,76,0.29889,3627.3,4492.2,9.4076,26.883,42.172,2709.8,74.595,120.39,0.33338,79.551,50.369,2621.0,24.772,49.081,3104.0,24.177,65.664,235.92,339.02,94.781,77.145,32.287,8.9209,26.534,6.738,18.741,1.6371,32.555,13.801,24.079,1.4539,18.493,2.2045,4.8693,2.2724,0.016742,0.81785,0.10536,53.329,43.298,62.485,53.958,29.435,63.273,19.703,39.565,39.185,44.408,48.583,41.02,15.232
20,33.0,132,0.23719,3662.4,4500.5,9.507,26.636,42.489,2699.3,74.298,120.4,0.35682,79.7,48.427,2595.1,26.381,50.303,3095.3,23.144,65.7,233.69,333.71,94.592,77.074,32.576,8.782,26.442,6.8586,18.784,1.6729,33.145,13.816,23.163,1.1417,18.857,2.2608,4.9356,2.3223,0.01299,0.83607,0.11657,53.84,43.658,62.832,54.1,23.498,60.415,17.212,42.017,33.472,47.236,48.437,40.54,17.781
20,33.0,141,0.21144,3640.7,4469.2,9.4297,27.051,42.177,2711.0,75.022,120.38,0.33269,79.838,49.155,2586.1,24.536,50.349,3102.1,22.242,65.746,236.16,327.85,94.638,76.804,32.479,9.0003,26.463,6.8873,18.284,1.6504,33.678,13.879,23.384,1.3519,18.132,2.2773,4.8807,2.3224,0.0045543,0.82735,0.10376,53.028,44.08,62.126,54.279,21.03,60.534,15.272,39.413,35.614,47.341,48.476,40.756,19.971
20,33.0,281,0.27708,3675.9,4495.4,9.2354,26.987,42.452,2699.5,75.026,120.4,0.33426,79.821,50.582,2607.3,26.966,51.104,3099.0,22.804,65.522,232.24,334.12,94.655,76.94,31.902,8.9874,26.59,6.8949,19.005,1.6615,32.947,13.989,23.702,1.1563,18.763,2.2808,4.9755,2.3768,0.022575,0.88948,0.1015,54.157,43.71,63.074,53.867,27.295,61.851,18.598,39.992,39.812,49.089,47.635,40.624,18.704
20,33.0,318,0.21557,3601.1,4514.2,9.4254,27.116,42.473,2707.5,75.628,120.39,0.34781,79.926,50.835,2630.1,24.487,49.084,3101.3,23.454,66.357,247.3,342.96,94.626,77.303,32.432,8.9686,25.747,6.7056,19.07,1.6345,33.543,13.841,23.549,1.2282,18.777,2.2926,4.7959,2.3742,0.0078559,0.81426,0.097957,53.321,43.906,63.074,54.095,21.15,62.521,21.89,41.129,40.559,44.414,51.761,41.208,16.978
20,33.0,341,0.24607,3696.1,4513.7,9.411,26.824,42.514,2695.0,76.591,120.36,0.35946,79.481,48.995,2585.4,26.105,48.595,3091.1,23.29,65.788,236.01,329.32,94.808,76.737,31.73,8.8178,26.348,6.9037,18.776,1.6827,32.732,13.61,23.636,1.2222,18.528,2.2429,4.8022,2.3928,0.014242,0.81509,0.099378,54.094,44.951,62.871,54.369,24.232,61.619,16.24,42.84,35.143,43.283,48.649,40.826,17.535
20,33.0,350,0.23428,3711.7,4522.5,9.5169,27.029,42.339,2683.1,75.284,120.38,0.34082,80.178,49.449,2610.1,27.75,50.689,3084.1,23.835,65.573,229.93,337.69,94.875,77.689,31.969,8.9524,25.546,6.9403,18.846,1.601,33.256,13.902,23.72,1.2591,18.914,2.2692,4.8396,2.3589,0.036297,0.84055,0.11055,53.509,44.073,63.072,54.393,23.106,59.185,20.841,40.269,36.478,48.128,47.024,40.073,16.291
20,33.0,404,0.22736,3707.8,4571.1,9.4393,27.07,42.577,2709.3,74.806,120.44,0.34285,80.075,48.785,2638.6,26.114,50.146,3104.7,24.962,65.385,229.01,343.08,94.441,77.842,32.621,8.8764,26.814,6.8914,18.104,1.6367,33.483,13.81,24.125,1.1683,18.15,2.2677,4.7715,2.2788,0.019629,0.80901,0.12798,53.46,44.16,63.906,54.285,21.985,62.448,22.821,39.978,34.525,46.871,46.27,41.617,13.52
20,33.0,430,0.24567,3668.0,4515.4,9.299,26.925,42.244,2700.0,75.357,120.4,0.33523,79.814,50.794,2622.1,25.044,50.052,3099.2,22.547,65.254,218.73,338.53,94.645,76.725,31.675,8.8321,26.782,7.0265,18.85,1.6407,32.152,13.685,24.298,1.1448,18.879,2.3097,4.7594,2.2664,0.010982,0.85842,0.088164,54.777,43.1,63.231,53.879,24.089,60.712,20.604,40.63,40.437,46.653,44.768,41.619,19.233
20,34.0,6,0.29135,3669.8,4464.7,9.3188,26.519,41.751,2702.9,74.749,120.36,0.35225,79.757,50.308,2630.6,24.054,51.009,3099.3,22.216,65.7,231.36,341.95,94.731,76.943,31.958,8.7777,26.382,6.9759,18.533,1.6338,32.807,13.95,23.94,1.2838,18.982,2.2795,4.8515,2.3083,0.019359,0.84266,0.1046,52.851,43.468,62.61,53.946,28.501,62.566,22.112,41.117,39.005,48.869,47.347,41.154,19.897
20,34.0,8,0.27748,3654.7,4531.9,9.3393,27.037,42.11,2709.4,75.725,120.41,0.3548,80.258,51.577,2638.6,23.616,49.681,3104.4,22.816,65.616,230.04,341.88,94.567,78.043,32.317,8.7463,26.189,6.892,18.686,1.6652,32.85,13.654,24.274,1.2503,18.611,2.303,4.8092,2.2604,0.019359,0.84266,0.1046,52.851,43.468,62.31,54.288,27.402,62.074,22.761,41.544,42.741,45.796,47.478,41.175,18.387
20,34.0,62,0.24221,3636.9,4512.8,9.4248,26.705,42.025,2707.1,74.832,120.4,0.33668,80.367,51.2,2636.3,24.08,50.671,3103.4,22.853,65.647,224.38,341.52,94.615,77.458,32.638,8.9856,26.077,6.9852,19.046,1.6376,33.031,13.694,24.127,1.2061,18.866,2.2648,4.8206,2.2042,0.0064205,0.83933,0.1028,53.318,43.894,63.388,54.594,23.623,61.322,22.277,39.922,41.63,48.088,46.317,41.335,18.292
20,34.0,64,0.20491,3615.5,4525.6,9.375,27.04,42.033,2702.3,74.881,120.37,0.32368,80.15,50.092,2630.8,23.83,49.609,3099.6,21.961,65.671,226.18,341.19,94.711,76.883,32.533,8.7816,26.331,6.7715,18.505,1.6503,33.169,13.879,23.422,1.2722,18.62,2.2725,4.903,2.302,0.0064205,0.83933,0.1028,53.318,43.894,62.964,53.293,20.182,60.528,22.244,37.973,38.372,45.63,46.229,39.8,20.441
20,34.0,103,0.28742,3645.3,4491.5,9.3744,26.85,42.895,2709.6,75.316,120.39,0.3371,80.044,47.882,2616.8,25.744,50.007,3107.1,23.143,65.649,234.03,335.4,94.48,77.304,32.245,8.9232,26.473,6.9191,18.784,1.6632,32.982,13.983,23.981,1.2089,19.142,2.254,4.8279,2.2081,0.025945,0.8562,0.10801,54.114,43.845,63.287,53.362,28.369,60.075,19.015,40.51,31.868,46.55,48.001,40.943,17.745
20,34.0,135,0.25317,3640.2,4541.4,9.3909,26.75,42.539,2695.9,75.33,120.41,0.3243,79.711,50.147,2624.3,27.552,50.553,3093.7,22.976,65.377,234.82,340.83,94.994,77.812,32.293,8.7051,26.292,6.8791,18.797,1.6343,32.66,13.992,24.089,1.0988,18.294,2.2192,4.8319,2.2554,0.0014247,0.79168,0.084842,53.308,44.523,62.337,53.797,24.505,60.603,21.858,38.91,38.532,47.814,47.22,41.181,18.313
20,34.0,139,0.25858,3624.1,4558.8,9.2978,27.007,42.36,2708.6,75.642,120.42,0.35009,80.405,50.946,2634.7,24.362,50.031,3106.4,22.437,65.753,223.5,341.09,94.559,77.384,32.08,8.9932,26.494,6.6264,18.537,1.6407,33.431,13.667,24.095,1.1546,18.501,2.2116,4.8357,2.2897,0.016773,0.8125,0.10666,52.802,44.121,63.702,54.365,25.487,61.983,21.677,42.221,40.883,46.607,45.685,41.316,19.463
20,34.0,187,0.247,3676.9,4520.3,9.3801,26.674,42.141,2716.8,76.004,120.4,0.32344,79.399,50.581,2615.7,23.771,51.08,3107.5,22.416,65.441,231.44,338.26,94.497,77.019,32.261,8.9497,26.339,7.0364,18.436,1.6527,33.243,13.744,24.215,1.1269,18.147,2.2935,4.7848,2.2673,0.015434,0.82587,0.10671,53.882,43.442,60.671,54.776,23.969,60.581,18.735,38.219,39.81,49.032,47.57,41.841,19.552
20,34.0,201,0.21377,3689.3,4546.7,9.3332,26.823,42.186,2706.0,75.164,120.39,0.34945,79.629,49.693,2628.9,26.491,48.791,3100.9,22.95,65.614,227.14,342.5,94.636,76.839,32.704,9.0148,26.27,6.8718,18.49,1.6878,33.632,13.734,23.743,1.2197,17.723,2.2536,4.917,2.2518,0.02311,0.8273,0.094791,53.856,43.928,63.32,55.264,21.137,61.361,21.668,42.591,37.197,43.737,46.562,41.316,18.341
20,34.0,208,0.22204,3607.6,4595.6,9.2423,26.823,42.114,2712.1,75.777,120.37,0.31996,79.394,50.559,2586.8,24.853,50.799,3106.3,22.57,65.214,225.75,324.15,94.811,76.534,32.528,9.0444,26.699,6.904,18.205,1.6366,33.239,13.812,23.58,1.0954,18.514,2.2608,4.8706,2.326,0.017883,0.82723,0.098013,54.064,44.435,62.424,53.858,21.769,62.623,14.603,38.773,39.745,48.384,45.992,39.752,19.301
20,34.0,255,0.27442,3678.2,4445.1,9.2182,26.832,42.612,2698.2,73.974,120.42,0.35772,79.732,50.412,2594.1,25.967,50.334,3095.5,22.747,65.997,246.57,331.99,94.599,77.027,32.662,8.8627,26.312,6.715,19.017,1.699,33.227,13.983,23.21,1.4322,18.665,2.2562,4.894,2.2878,0.022646,0.85121,0.10679,53.7,44.253,63.904,53.754,27.092,63.105,16.991,43.232,39.313,47.306,50.706,41.53,18.813
20,34.0,299,0.20679,3657.4,4513.8,9.4997,26.813,42.578,2710.6,74.758,120.4,0.31942,79.912,48.671,2629.2,25.282,49.443,3106.1,23.161,65.948,241.31,340.98,94.429,77.271,32.172,8.9619,26.489,6.8215,18.721,1.69,32.998,13.721,24.467,1.3393,18.373,2.2502,4.8104,2.3507,0.011599,0.81526,0.08197,53.814,42.819,62.212,53.853,20.322,59.55,20.717,37.643,34.189,45.246,49.832,41.275,17.685
20,34.0,332,0.24712,3594.5,4530.5,9.3949,26.807,42.293,2695.6,74.93,120.41,0.32895,80.39,49.573,2624.2,27.566,49.996,3094.1,23.556,65.52,230.05,339.17,95.034,78.141,31.999,8.994,26.168,6.7719,18.915,1.6601,32.416,13.781,24.457,1.2484,18.581,2.2467,4.8155,2.2206,0.026534,0.8447,0.09513,53.05,44.766,62.347,54.176,24.634,59.92,21.384,38.67,36.843,46.525,47.245,40.138,17.002
20,34.0,395,0.27545,3633.0,4578.4,9.3802,27.149,42.389,2709.5,75.643,120.37,0.33588,79.863,49.17,2636.5,25.946,50.894,3108.0,23.128,65.54,221.4,339.8,94.791,76.899,31.895,8.857,26.893,6.7767,19.008,1.6558,33.004,13.696,24.033,1.1644,18.44,2.2582,4.7563,2.2088,0.022781,0.80544,0.10346,54.164,43.868,62.91,53.965,27.194,60.95,22.043,39.838,35.657,48.604,45.768,40.509,17.878
20,35.0,9,0.22202,3653.4,4490.4,9.2216,26.694,42.503,2706.5,74.504,120.43,0.32295,79.993,49.263,2635.1,26.365,51.731,3102.0,22.716,65.723,229.54,342.4,94.528,77.167,32.284,8.7798,26.247,6.7088,18.792,1.6375,33.12,13.699,23.968,1.354,18.245,2.2869,4.8111,2.3071,0.016933,0.82518,0.080047,53.705,44.181,64.108,54.694,21.96,60.247,22.507,37.507,35.93,50.54,47.515,41.642,18.678
20,35.0,25,0.23825,3708.2,4501.2,9.2591,26.986,42.192,2696.6,75.556,120.42,0.34775,80.329,50.577,2625.5,23.825,51.504,3094.5,23.286,65.868,229.13,340.41,94.481,77.423,32.184,8.9799,25.855,6.9139,19.024,1.6559,32.816,13.772,23.576,1.1886,18.616,2.2296,4.8642,2.3406,0.012865,0.85461,0.10265,54.058,43.343,63.741,53.27,22.841,62.921,21.873,41.361,39.799,50.015,48.035,41.305,17.318
20,35.0,43,0.24509,3626.7,4482.3,9.2946,26.559,42.362,2699.1,75.603,120.4,0.34844,80.642,49.032,2627.7,24.154,50.857,3098.2,23.453,66.303,234.55,340.22,94.727,77.575,32.193,8.8648,26.442,6.9869,19.287,1.6635,32.964,13.852,23.799,1.0968,18.682,2.2702,4.8913,2.3626,0.011499,0.83079,0.088856,53.151,42.371,62.29,52.813,23.937,61.896,21.475,41.514,35.251,48.518,49.234,41.4,16.92
20,35.0,75,0.22333,3658.3,4521.4,9.2653,26.617,42.202,2722.4,75.98,120.38,0.35511,79.628,50.04,2632.2,24.681,50.353,3114.6,23.642,65.427,226.83,339.85,94.529,77.327,32.589,8.9137,26.484,6.8537,18.005,1.6422,33.42,13.799,24.135,1.2791,18.472,2.245,4.7245,2.3187,0.019384,0.80218,0.11389,52.78,43.796,62.619,53.525,22.088,63.082,20.255,41.651,38.217,47.35,46.774,41.001,16.526
20,35.0,87,0.24254,3696.8,4549.5,9.2774,27.106,41.976,2714.7,74.874,120.41,0.34301,79.566,50.791,2601.8,25.832,52.118,3110.0,23.064,64.854,217.1,329.46,94.756,76.805,32.156,8.92,26.699,7.0896,18.919,1.6448,33.089,13.84,24.417,1.4476,18.241,2.26,4.6741,2.3024,0.017068,0.81987,0.10691,53.727,43.868,63.196,54.633,23.644,61.562,16.54,41.367,40.427,51.436,43.36,41.055,18.1
20,35.0,97,0.26903,3703.1,4452.5,9.2524,26.731,42.385,2706.9,75.745,120.42,0.34607,80.771,51.943,2634.4,26.447,49.722,3108.9,23.575,65.205,208.09,338.24,94.571,77.641,32.291,8.9142,25.993,7.0708,18.853,1.6055,32.444,13.591,24.388,1.3068,18.749,2.276,4.7525,2.2189,0.028947,0.84621,0.093398,53.657,44.437,63.658,54.06,26.449,62.115,20.985,41.303,43.817,45.889,42.705,41.204,16.822
20,35.0,243,0.27654,3689.1,4524.8,9.3708,26.442,42.346,2700.3,75.791,120.46,0.33004,80.307,49.809,2628.2,25.108,49.264,3099.3,22.934,65.233,216.96,338.75,94.493,77.32,31.911,8.8894,26.168,7.0388,19.319,1.6557,32.994,13.679,24.048,1.2178,18.861,2.2607,4.7954,2.4036,0.023628,0.85925,0.10649,53.545,43.252,63.448,53.444,27.169,60.858,21.394,39.195,37.539,44.831,44.249,41.325,18.282
20,35.0,283,0.26924,3703.9,4554.3,9.3502,26.917,42.063,2708.6,74.422,120.42,0.31699,79.836,49.411,2605.2,25.48,46.952,3103.9,22.532,65.869,242.35,333.74,94.417,76.878,32.406,8.8732,26.132,6.9425,18.793,1.6514,33.075,13.777,24.266,1.2583,18.561,2.2437,4.7561,2.3235,0.0010154,0.8237,0.086092,54.02,43.756,64.336,53.729,26.31,62.36,17.846,37.464,36.366,39.48,49.917,41.689,19.298
20,35.0,302,0.27165,3617.3,4491.8,9.3944,26.79,42.818,2701.7,74.744,120.4,0.33008,80.049,49.524,2624.9,25.29,48.889,3097.8,22.134,65.986,235.99,340.03,94.814,76.854,32.407,8.9598,26.262,6.9891,19.249,1.7024,32.919,13.941,24.035,1.3301,18.468,2.2811,4.9462,2.2459,-0.0038888,0.83663,0.095795,53.673,43.25,62.978,53.794,26.658,60.206,21.26,39.98,36.699,43.963,49.084,41.227,20.258
20,35.0,319,0.25847,3617.5,4480.4,9.4306,27.398,42.147,2713.6,75.303,120.43,0.34426,80.561,48.859,2643.4,26.602,50.736,3109.1,23.337,65.6,230.8,341.86,94.665,78.243,32.118,9.0006,26.657,6.9671,18.65,1.711,32.526,13.759,24.297,1.444,18.627,2.2579,4.8331,2.3126,0.010545,0.85151,0.080262,53.269,43.753,62.213,54.329,25.245,62.599,22.872,41.274,34.742,48.236,47.939,41.644,17.339
20,35.0,337,0.19847,3602.5,4530.1,9.5311,26.86,42.157,2721.0,75.603,120.39,0.33135,79.633,48.689,2646.0,23.769,48.653,3114.9,22.836,65.432,232.97,342.47,94.756,77.051,32.823,8.7826,26.561,6.943,18.455,1.6434,33.192,13.653,24.658,1.2009,18.185,2.2613,4.6806,2.2213,0.014982,0.82361,0.093242,53.66,44.225,62.305,54.027,19.377,61.226,22.688,39.069,34.241,43.416,47.119,40.599,18.529
20,35.0,387,0.29838,3645.0,4479.0,9.4055,26.844,42.026,2684.7,75.632,120.41,0.32922,80.686,49.411,2612.6,24.741,49.905,3087.2,23.056,66.466,239.71,337.15,94.683,77.008,31.834,8.8259,25.698,7.1082,19.04,1.6642,32.064,13.809,23.342,1.2414,19.478,2.3153,5.0309,2.3503,0.022744,0.8621,0.10578,54.039,43.095,62.858,53.344,29.256,60.355,20.78,39.87,36.367,46.315,50.637,41.649,18.161
20,35.0,437,0.20811,3626.6,4522.6,9.2906,26.993,41.97,2712.3,76.173,120.37,0.33769,79.446,50.761,2599.2,25.049,50.389,3104.3,23.184,65.495,228.15,331.71,94.862,76.605,32.463,9.0344,26.434,6.8342,18.485,1.6315,33.235,13.824,23.944,1.1849,18.013,2.2502,4.9122,2.3193,0.016681,0.78616,0.098977,54.108,43.989,62.257,53.605,20.492,63.245,16.543,40.915,40.34,47.433,46.26,40.794,17.721
20,35.0,470,0.20592,3736.5,4463.7,9.4491,26.947,42.123,2704.5,75.411,120.4,0.31715,79.911,49.796,2631.0,24.82,49.078,3102.2,22.411,64.462,200.84,339.94,94.49,77.188,32.593,8.8588,26.386,6.9193,19.224,1.6193,32.401,13.739,24.286,1.084,18.871,2.2021,4.7429,2.3574,0.015249,0.88909,0.1187,53.537,44.05,63.158,53.83,20.264,62.506,21.832,38.139,37.501,44.4,39.781,41.327,19.548
20,36.0,207,0.26167,3713.5,4516.3,9.3736,26.571,42.505,2722.3,75.363,120.41,0.32999,79.383,50.018,2636.0,23.835,48.955,3119.2,22.206,65.525,232.9,338.53,94.386,76.568,31.794,8.7874,26.844,6.9199,18.706,1.6169,32.733,13.607,24.749,1.236,18.084,2.298,4.6929,2.4209,0.025394,0.80617,0.10952,53.827,43.616,63.676,54.317,25.906,61.03,20.067,38.763,38.152,44.116,47.732,41.816,20.088
20,36.0,250,0.23608,3641.3,4463.7,9.2898,26.898,42.414,2697.4,74.994,120.38,0.35298,80.099,50.24,2603.6,25.248,51.005,3092.6,23.297,66.288,248.61,337.63,94.602,77.165,32.348,8.9659,25.866,6.8237,18.467,1.6543,33.161,13.875,23.669,1.2386,18.708,2.3019,4.9244,2.3718,0.014083,0.86306,0.099729,53.712,43.541,62.209,53.512,22.814,63.314,19.018,41.945,38.807,48.861,52.618,40.761,17.497
